RequestNumber,RequestDate,PurchaseNumber,OrderDate,RequiredDeliveryDate,SupplierName,MedCode,MedDescription,Outflow,AmountRequested,AmountPurchased
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,16.0,3.0,3
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302660,NAXODOL 250MG CAJA C/30 CAP(CARISOPRODOL),1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3304302,NAZIL OFT GOTAS 15ML NAFAZOLINA,1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",2.0,2.0,2
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),3.0,3.0,3
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),2.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302208,OMURO 40MG C/30 TAB(BROMURO DE OTILONIO),1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302152,PASTA DE LASSAR 25G TARRO,1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3304285,PICOPREP 10MG/3.5GR/12GR C/2 SOBRES (PICOSULFATO/OXIDO DE MA,2.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3304246,RESOTRANS 1MG/14 COMP (PRUCALOPRIDA),1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302737,SALOFALK 500MG C/40 GRAG MESALAZINA,2.0,2.0,2
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3301094,SINUBERASE ORAL 5ML C/10 AMP,1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3300328,TOPAMAX 50MG C/20 TAB(TOPIRAMATO),1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3300525,TREDA 129/280/30MG C/20 TAB,1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3302539,ZALDIAR 37.5/325 MG C/20 TAB(PARACETAMOL/TRAMADOL),1.0,1.0,1
60713,2019-03-13,291984.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3301812,ZESTORETIC 20MG/12.5MG C/14 TABS LISINOPRIL/HIDROCLOROTIAZID,1.0,1.0,1
60713,2019-03-13,291986.0,2019-03-13,2019-03-14,"NADRO, S.A.P.I. DE C.V.",3304687,THOREVA (ATORVASTATINA) 40MG C/56M TAB,1.0,1.0,1
60718,2019-03-14,,,,,3304397,LABETALOL HIDROCHLORIDE INYEC. 100 MG/20 ML.,1.0,2.0,0
60718,2019-03-14,292025.0,2019-03-14,2019-03-16,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3300410,ELECTROLIT ADULTO SABORES 625ML,2.0,4.0,4
60718,2019-03-14,292025.0,2019-03-14,2019-03-16,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3304813,GI CEFALOTINA (FALOT) 1GR/5ML FRASCO ÁMPULA,11.0,15.0,15
60718,2019-03-14,292025.0,2019-03-14,2019-03-16,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3302139,HEPARINA 1000UI 10ML AMPOLLETA (INHEPAR),3.0,8.0,8
60718,2019-03-14,292025.0,2019-03-14,2019-03-16,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3305090,PERFALGAN (PARACETAMOL)1G SOL INY 100ML AMP,3.0,24.0,24
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301778,FLIXOTIDE 2MG AMP 2ML (FLUTICASONA),7.0,10.0,10
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),4.0,10.0,10
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302615,MICCIL 0.5MG AMP 2ML (BUMETANIDA),17.0,20.0,20
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,11.0,36.0,36
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302906,TAZOCIN E.F (PIPERACILINA/TAZOBACTAM) 4 G /0.5 G FAM,2.0,5.0,5
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300517,ULSEN 40MG FCO AMP IV (OMEPRAZOL),1.0,2.0,2
60718,2019-03-14,292038.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301186,VONTROL 40MG AMP 2ML (DIFENIDOL),6.0,6.0,6
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),2900557,ABINTRA POLVO 27G (SUPLEMENTO ALIMENTICIO),2.0,8.0,8
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301959,CIPROFLOX (CIPROFLOXACINO) 400 MG/200 ML FAM,2.0,5.0,5
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,4.0,6.0,6
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300072,HEPA MERZ 5G AMP 10ML (L-ORNITINA/L-ASPARTATO),5.0,10.0,10
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304636,INHIBITRON INFUSION 40MG AMP (OMEPRAZOL),4.0,6.0,6
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301317,LANTUS SOLOSTAR PLUMA 100UI 3 ML C/1 (INSULINA GLARGINA),1.0,1.0,1
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),1.0,2.0,2
60718,2019-03-14,292039.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),3.0,10.0,10
60718,2019-03-14,292064.0,2019-03-14,2019-03-15,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3301364,EPAMIN SP 250MG AMP 5ML (FENITOINA),2.0,5.0,5
60719,2019-03-14,292026.0,2019-03-14,2019-03-16,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3305053,GI DEXMEDETOMIDINA 200MCG/2ML,9.0,20.0,25
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301740,ACTRON (IBUPROFENO) 400MG CAP C/10,3.0,3.0,3
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301984,ACTRON (IBUPROFENO) 600MG CAP C/10,9.0,12.0,12
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304782,AGRIFEN (CAFEINA/CLORFENAMINA/FENILEFRINA/PARACETAMOL) TAB C,1.0,1.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302391,ANTIFLUDES 50 MG/3 MG/300 MG CAP C/24,1.0,1.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,1.0,2.0,2
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300371,BREDELIN (LEVOFLOXACINO) 750 MG TAB C/7,1.0,1.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301346,CATAFLAM DD (DICLOFENACO) 50 MG GRAG C/12,2.0,2.0,2
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),3.0,3.0,3
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301714,DOLAC 10MG C/10 TAB (KETOROLACO) SIEGFRIED RHEIN,1.0,1.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),1.0,1.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),5.0,5.0,5
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),2.0,2.0,2
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),1.0,2.0,1
60721,2019-03-14,292041.0,2019-03-14,2019-03-15,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304193,XARELTO 15MG.C/28 COMP (RIVAROXABAN),1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302015,ADALAT OROS (NIFEDIPINO) 30MG COMP C/30,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300814,AKABAR (NIFUROXAZIDA) 200MG TAB C/16,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301609,ALDACTONE (ESPIRONOLACTONA ) 100MG TAB C/30,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301625,ALDACTONE A (ESPIRONOLACTONA) 25MG TAB C/30,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,1.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300655,ALMAX (ALMAGATO) 1G/7.5ML SUSP 225ML,2.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301411,ASPIRINA JUNIOR (ACIDO ACETILSALICILICO) 100 MG TAB C/60,1.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300872,ATEMPERATOR (VALPROATO DE MAGNESIO) 200 MG TAB C/40,1.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300037,BACTRIM F (SULFAMETOXAZOL/TRIMETOPRIMA) 800 MG/160 MG TAB C/,2.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3304396,ELICUIS 2.5 MG TAB. CAJA C/20 APIXABAN,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),2.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300142,LIPITOR 80MG C/30 TAB(ATORVASTATINA),1.0,1.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302960,LOPRESOR R 95 MG TAB C/20 (METOPROLOL ),1.0,2.0,2
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300962,MICARDIS PLUS 80/12.5MG C/14 TAB (TELMISARTAN/HIDROCLOROTIAZ,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,1.0,6.0,6
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302046,NORFENON 150MG C/30 TAB(PROPAFENONA),1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302719,PASTA DE LASSAR TUBO 60GR,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3302806,RECOVERON 5G UNGUENTO 40G,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),1.0,2.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3300557,URSOFALK 250MG C/50 CAPS URSODEOXICOLICO,1.0,1.0,1
60721,2019-03-14,292042.0,2019-03-14,2019-03-15,"NADRO, S.A.P.I. DE C.V.",3301357,VIBRAMICINA 100MG C/10 CAPS(DOXICICLINA),1.0,1.0,1
60721,2019-03-14,292065.0,2019-03-14,2019-03-15,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3300836,COLCHIQUIM 1MG C/20 TAB(COLCHICINA),1.0,1.0,1
60721,2019-03-14,292065.0,2019-03-14,2019-03-15,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3500660,KETOSTERIL C/100 GRAGEAS(ALFA CETOANALOGOS DE AMINOACIDOS),1.0,1.0,1
60735,2019-03-15,292145.0,2019-03-15,2019-03-18,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3304813,GI CEFALOTINA (FALOT) 1GR/5ML FRASCO ÁMPULA,11.0,30.0,30
60735,2019-03-15,292145.0,2019-03-15,2019-03-18,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3305090,PERFALGAN (PARACETAMOL)1G SOL INY 100ML AMP,1.0,48.0,48
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301752,DORIXINA 100MG AMP 2ML CLONIXINATO DE LISINA,1.0,10.0,10
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301778,FLIXOTIDE 2MG AMP 2ML (FLUTICASONA),4.0,20.0,20
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),5.0,20.0,20
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),1.0,1.0,1
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302615,MICCIL 0.5MG AMP 2ML (BUMETANIDA),13.0,60.0,60
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,2.0,60.0,60
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300781,RENACENZ 10ML 215.2MG CAJA C/5 AMP (CEREBROLYSIN),1.0,2.0,2
60735,2019-03-15,292158.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300668,TRADOL (TRAMADOL) 100MG/2ML AMP,1.0,10.0,10
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302780,CEFTREX IV (CEFTRIAXONA) 1 G /10 ML FAM,1.0,2.0,2
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301959,CIPROFLOX (CIPROFLOXACINO) 400 MG/200 ML FAM,1.0,10.0,10
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301018,DEPOMEDROL 40MG/ML AMP 2ML(METILPREDNISOLONA),1.0,5.0,5
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301096,ENTEROGERMINA (ORAL)AMP 5ML (ESPORAS DE BACILLUS CLAUSII ),6.0,20.0,20
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,1.0,12.0,12
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300072,HEPA MERZ 5G AMP 10ML (L-ORNITINA/L-ASPARTATO),5.0,20.0,20
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304636,INHIBITRON INFUSION 40MG AMP (OMEPRAZOL),4.0,10.0,10
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304439,INNOVAIR 100/6MCG/INH AEROSOL (BECLOMETASONA/FORMOTEROL),1.0,3.0,3
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),2.0,3.0,3
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),2.0,6.0,6
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),4.0,20.0,20
60735,2019-03-15,292159.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304575,SUPRADOL DUET AMP 10MG/25MG (KETOROLACO/ TRAMADOL),2.0,24.0,24
60737,2019-03-15,292146.0,2019-03-15,2019-03-18,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3305053,GI DEXMEDETOMIDINA 200MCG/2ML,14.0,40.0,50
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300037,BACTRIM F (SULFAMETOXAZOL/TRIMETOPRIMA) 800 MG/160 MG TAB C/,3.0,3.0,3
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500146,BENADRYL (DIFENHIDRAMINA) 250 MG/100 ML JARABE 120 ML,1.0,2.0,2
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300371,BREDELIN (LEVOFLOXACINO) 750 MG TAB C/7,1.0,2.0,2
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301412,CELESTONE HYPAK (BETAMETASONA) 8 MG/ 2 ML JER PRELL,1.0,2.0,2
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302552,CIPRO XR (CIPROFLOXACINO) 1 G TAB C/7,1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304523,CIPROFLOX DM (CIPROFLOXACINO) 1 G TAB LP C/7,1.0,2.0,2
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301083,DENVAR 100 MILIGRAMOS SUSP 100ML (CEFIXIMA ),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300804,FLUMIL 2/75/75MG GOTAS 25 ML(AMINOFENAZONA BUFENINA),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301003,HIDRASEC 30MG C/18 SOBRES(RACECADOTRILO),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300322,JANUMET 50/1000MG C/56 COMP(SITAGLIPTINA/METFORMINA),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300446,KINEX 2MG C/30 TABS(BIPERIDENO),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),1.0,4.0,4
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302580,METICORTEN 20MG C/30 TAB(PREDNISONA),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302579,METICORTEN 50MG C/20 TAB(PREDNISONA),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),3.0,8.0,8
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302994,SENOVITAL 10MGC/30TAB.MONTELUKAST,1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302993,SENOVITAL 5MG.C/30TAB. MASTICABLES (MONTELUKAST),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302073,SUPRADOL SUBLINGUAL 30MG C/4 TAB(KETOROLACO),1.0,1.0,1
60740,2019-03-15,292163.0,2019-03-15,2019-03-18,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301993,TEMERIT 5MG C/14 TAB NEBIVOLOL,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300442,ALEVIAN DUO (DIMETICONA/PINAVERIO) 300MG/100MG CAP C/16,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301120,ANARA (PICOSULFATO SODICO) 5 MG TAB C/20,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301907,BUSCAPINA FEM (HIOSCINA/ IBUPROFENO) 20 MG/400 MG TAB C/10,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302337,CALTRATE 600+D (CALCIO/VITAMINA B3) 600 MG /400 UI TAB C/60,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3304303,COMBODART 0.5/0.4MG C/30 CAPS (DUTASTERIDA/TAMSULOSINA),1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301908,COUMADIN 5MG C/30 TAB-WARFARINA SÓDICA,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302397,DAGLA 50MG C/30 TAB(ITOPRIDA) TAKEDA,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302638,DIPROSONE 0.05% CREMA 15G BETAMETASONA,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302947,ESMISEN 15/100/100/5 MG AMP(COMPLEJO B/KETOROLACO),1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),2.0,2.0,2
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3301256,LIBERTRIM SII 200/75 MG COMP C 24(TRIMEBUTINA/SIMETICONA),3.0,3.0,3
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3304238,POSIPEN 12H 1G C/10 DICLOXACILINA,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302808,RECOVERON (N) 40G UNGUENTO (AC. ACEXÀMICO/NEOMICINA),1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300095,RECOVERON (NC) CREMA 40G ACIDO ACEXÀMICO/NEOMICINA,1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302939,RIOPAN 8G GEL 10ML C/20 SOBRES(DIMETICONA/MAGALDRATO),1.0,2.0,2
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3300592,ROGASTRIL 1MG COMP C/25(CINITAPRIDA),1.0,1.0,1
60740,2019-03-15,292164.0,2019-03-15,2019-03-18,"NADRO, S.A.P.I. DE C.V.",3302353,SUPRA 4MG C/30 TAB LIDAMIDINA,1.0,1.0,1
