SupplierName,OrderNumber,OrderDate,RequiredDeliveryDate,RequestNumber,RequestDate,CostCenter,MedCode,MedDescription,InvoiceNumber,ReceivedDate,AmountRequested,AmountPurchased,AmountReceived,OrderPercentageFulfillment
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3304654,PIASCLEDINE 300C/30CAP(PERSEA GRATISSIMA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3500326,PLIDAN COMP 10/125MG C/20 GRAGEAS PARGEVERINA/ CLONIXINATO L,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3301964,SAMYR 500MG C/10 TAB (ADEMETIONINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3300700,SERC 24MG C/30 TAB (BETAHISTINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3301883,SPASMOPRIV 200MG C/12 CAPS FENOVERINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3301199,SUFREXAL GEL 2% CREMA 78GKETANSERIN,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3302353,SUPRA 4MG C/30 TAB LIDAMIDINA,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3301013,TYLEX 750MG C/20 TAB PARACETAMOL,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3302174,VESICARE 5MG C/10 TAB SOLIFENACINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301829,18/07/19,19/07/19,0,,MEDICAMENTOS,3302539,ZALDIAR 37.5/325 MG C/20 TAB(PARACETAMOL/TRAMADOL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3300629,ACC (ACETILCISTEINA) 200MG TAB EFERV C/20,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301984,ACTRON (IBUPROFENO) 600MG CAP C/10,,,0,23,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301044,AGGLAD OFTENO (BRIMONIDINA) 2MG/ML GOTAS 5ML,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3300720,FIRAC PLUS 125/10MG C/20 GRAGEAS(CLONIXINATO LISINA/PARGEVER,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3304893,HYABAK OFT 0.15% 10ML HIALURONATO DE SODIO,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3302157,MICARDIS 80MG C/14 TAB(TELMISARTAN),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3304666,SAMYR 500MG C/20 TAB (ADEMETIONINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3302073,SUPRADOL SUBLINGUAL 30MG C/4 TAB(KETOROLACO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),301879,19/07/19,22/07/19,0,,MEDICAMENTOS,3301662,TAFIROL FLEX 300/250MG C/30 TAB(PARACETAMOL/CLORZOXAZONA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3301002,DICYNONE 250MG AMP 2ML (ETAMSILATO),,,0,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3304636,INHIBITRON INFUSION 40MG AMP (OMEPRAZOL),,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),,,0,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,,,0,18,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302220,24/07/19,25/07/19,0,,MEDICAMENTOS,3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),,,0,10,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302308,25/07/19,26/07/19,0,,MEDICAMENTOS,3301580,CARNOTPRIM (METOCLOPRAMIDA) 10 MG COMP C/20,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302308,25/07/19,26/07/19,0,,MEDICAMENTOS,3301257,CLORAN OFTENO GOTAS 15ML (CLORANFENICOL),,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302308,25/07/19,26/07/19,0,,MEDICAMENTOS,3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301984,ACTRON (IBUPROFENO) 600MG CAP C/10,,,0,17,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301353,ASPIRINA (ACIDO ACETILSALICILICO) 500 MG TAB C/40,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0,4,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3500033,BEPANTHEN (DEXPANTENOL) 5% POMADA 100 G,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300871,BIOMICS (CEFIXIMA) 400 MG CAP C/6,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3304778,BLODIVIT (ATORVASTATINA) 80 MG TAB C/30,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300371,BREDELIN (LEVOFLOXACINO) 750 MG TAB C/7,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302146,CREON 150MG C/20 CAPS-(PANCREATINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302397,DAGLA 50MG C/30 TAB(ITOPRIDA) TAKEDA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301083,DENVAR 100 MILIGRAMOS SUSP 100ML (CEFIXIMA ),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301777,DOLO NEUROBION FORTE AMP PRELLENADA 3 ML(COMPLEJO B/LIDOCAIN,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3500647,FOSFOCIL 500MG C/12 CAPS FOSFOMICINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),,,0,9,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300031,LIBERAN 50MG C/60 CPR(SIMETICONA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3500050,LOCOID 1MG/1G CREMA 30G(HIDROCORTISONA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302853,SENOSIAN ADULTO C/10 SUPOS(GLICEROL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301203,SIRDALUD 2MG CAJA C/20 TAB(TIZANIDINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3300645,SOYALOID POLVO 90G SOBREHARINA DE SOYA,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3302353,SUPRA 4MG C/30 TAB LIDAMIDINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301893,TRAZIDEX OFT 5ML SOL GTS(TOBRAMICINA/DEXAMETASONA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3301055,ULCODERMA UNGUENTO 15G (CLORANFENICOL/COLAGEASA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3305033,VALMETROL-3 1600 UI C/50 TAB COLECALCIFEROL (VITAMINA D3),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302514,29/07/19,30/07/19,0,,MEDICAMENTOS,3304747,VIVIOPTAL CAPS C/30,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302577,29/07/19,30/07/19,63115,29/07/19,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302744,31/07/19,01/08/19,0,,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302744,31/07/19,01/08/19,0,,MEDICAMENTOS,3301154,ALIN (DEXAMETASONA) 8MG/2ML AMP,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302744,31/07/19,01/08/19,0,,MEDICAMENTOS,3301155,ALIN DEPOT (DEXAMETASONA) 8MG/2ML FAM,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),302744,31/07/19,01/08/19,0,,MEDICAMENTOS,3301585,CORDARONE 150MG AMP 3ML (AMIODARONA),,,0,5,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304809,ANORO (UMECLIDINO/VILANTEROL) 62.5/25 MICROGRAMOS INH C/30 DOSIS,,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3300871,BIOMICS (CEFIXIMA) 400 MG CAP C/6,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301789,DOLO NEUROBION 50MG C/20 GRAGEAS (COMPLEJO B/DICLOFENACO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301151,FACICAM GEL TUBO 40GR (PIROXICAM),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304834,LIPITOR 20MG TAB 30 (ATORVASTATINA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3300490,PARAMIX 500MG C/6 GRAG(NITAZOXANIDA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304654,PIASCLEDINE 300C/30CAP(PERSEA GRATISSIMA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304731,RIOPAN GEL C/10 SOB 10ML,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304666,SAMYR 500MG C/20 TAB (ADEMETIONINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3302379,SOPHIXIN DX SOL 5ML OFTCIPROFLOXACINO/DEXAMETASONA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301564,TAFIROL 1GR C/20 TAB (PARACETAMOL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3300640,TOPRON (NIFUROXAZIDA) 400 MG CAP C/16,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3301980,TRAYENTA 5MG C/30 LINAGLIPTINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303180,06/08/19,07/08/19,0,,MEDICAMENTOS,3304466,UNIVAL 1G/5ML SUS FCO C/230ML SUCRALFATO,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303781,13/08/19,14/08/19,0,,MEDICAMENTOS,3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,,,0,18,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303781,13/08/19,14/08/19,0,,MEDICAMENTOS,3301186,VONTROL 40MG AMP 2ML (DIFENIDOL),,,0,4,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3302391,ANTIFLUDES 50 MG/3 MG/300 MG CAP C/24,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3300948,JANUVIA 50MG C/28 CPR(SITAGLIPTINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3301961,LIBERTRIM 100MG C/50 CPR(TRIMEBUTINA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3300019,LYRICA 150MG C/28 CAP PREGABALINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3302157,MICARDIS 80MG C/14 TAB(TELMISARTAN),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3300978,SOYALOID PACK 20G C/10 SOBRES HARINA DE SOYA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303894,15/08/19,16/08/19,0,,MEDICAMENTOS,3300400,XARELTO 2.5 MG COMPS. C/56 RIVAROXABAN,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303995,16/08/19,19/08/19,63472,16/08/19,MEDICAMENTOS,3305074,HISTOFIL 4000 UI C/ 60 TAB,,,1,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),303999,16/08/19,19/08/19,0,,MEDICAMENTOS,3303004,DIMOFLAX .5/200MG.C/45CAPS.CLEBOPRIDA/SIMETICONA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304000,16/08/19,19/08/19,0,,MEDICAMENTOS,3305200,TRELEGY 30 DOSIS 100/62.5/25 MG CAJA PVO C/INHALADOR,,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300766,AFUNGIL (FLUCONAZOL) 150MG CAP C/1,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3304782,AGRIFEN (CAFEINA/CLORFENAMINA/FENILEFRINA/PARACETAMOL) TAB C,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301339,ARGENTAFIL 1% (SULFADIAZINA DE PLATA) 1 G/100 G CREMA 160 G,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,0,3,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300139,CORPOTASIN LP 1500MG C/30 TABS.-CLORURO DE POTASIO,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301606,DANZEN 10MG C/20 TAB(SERRATIOPEPTIDASA) HORMONA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301789,DOLO NEUROBION 50MG C/20 GRAGEAS (COMPLEJO B/DICLOFENACO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301240,DOMEBORO 36.4/51.6G C/12 SOBRES(CALCIO/ALUMINIO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3304632,DYMISTA D SPR 25ML FRA C/1 AZELASTINA//FLUTICASONA),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301151,FACICAM GEL TUBO 40GR (PIROXICAM),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300720,FIRAC PLUS 125/10MG C/20 GRAGEAS(CLONIXINATO LISINA/PARGEVER,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3500228,FITOESTIMULINA CREMA 30G(TRITICUM VULGARE)LOGISTICA VALEANT,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3500512,FLUXEDAN 5/125MG 225ML JARABE BROMHEXINA/OXELADINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,0,6,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301480,LIBERTRIM 100MG C/20 CPR TRIMEBUTINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0,13,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3302046,NORFENON 150MG C/30 TAB(PROPAFENONA),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3500031,PANCLASA 80/80MG C/20 CAPS (FLOROGLUCINOL/TRIMETILFLOROGL,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3302803,RANISEN (RANITIDINA) 150MG TAB C/20,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3302737,SALOFALK 500MG C/40 GRAG MESALAZINA,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3302853,SENOSIAN ADULTO C/10 SUPOS(GLICEROL),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300067,SENSIBIT XP 120ML SUSPENSIONLORATADINA /AMBROXOL,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300280,SINERGIX 25/10MG C/4 SUBLINGUAL(TRAMADOL/KETOROLACO),,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301425,TEOLONG 200MG C/20 CAPS(TEOFILINA/THEOPHYLLINE),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3301184,VASCULFLOW 250/225/25MG TAB C/30(DIOSMINA/HESPERIDINA/DOBESI,,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3304616,VIRAVIR 75MG C/28CAPS. PREGABALINA,,,0,1,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304157,19/08/19,20/08/19,0,,MEDICAMENTOS,3300696,VOLTAREN EMULGEL 50G TUBO (DICLOFENACO),,,0,2,0,0
FARMACOS NACIONALES S.A. DE C.V. (FANASA),304446,21/08/19,22/08/19,63569,21/08/19,MEDICAMENTOS,3301963,SAMYR 500MG AMP 5ML (ADEMETIONINA),,,5,5,0,0
